site	location	review_title	review_date_original	review_rating	review_text
NakedWines	GB	The business model is great allowing…	03 June 2023	Rated 5 out of 5 stars	The business model is great allowing talented winemakers to make and sell great wines at affordable prices. I think they offer far superior wines to the supermarkets and other wine merchants at similar price points. Having studied at WSET to diploma level many years ago and tasted thousands of bottles in the last 30 years I really find it hard to believe some of the negative comments on here. One can only assume they are in opposition to Naked wines. A big thank you to the Naked team.
NakedWines	GB	I bought my first case over 12mths ago…	15 July 2023	Rated 5 out of 5 stars	I bought my first case over 12mths ago due being given  a £80 off a case offer..and I have never looked back. The wines are outstanding and the service is too....on the  very odd occasion I haven't liked a wine I was given a refund no quibble but out of I think 5 cases i have only not fully enjoyed 2 bottles. And when you think about the duffers we buy in supermarkets that is outstanding in its self. I recommend NW to anyone!!
NakedWines	GB	This is a whole new world from…	09 September 2023	Rated 5 out of 5 stars	This is a whole new world from supermarket wines love it!!!
NakedWines	GB	What not to like!	22 May 2023	Rated 5 out of 5 stars	Great wine, fantastic service, strong ethics, good prices and quick delivery. What not to like! I’ve enjoyed trying different wines and love being able to reserve a case of my favourites in advance. I even get ridiculously excited when I know it’s on its way!
NakedWines	GB	Beware of Shady Sales Practices	14 September 2023	Rated 2 out of 5 stars	Wines are mostly pretty good, I've been an 'Angel' for a year or two and never received a wine I didn't enjoy enough to request a refund. But last week I received an email from Matt, Wine Guy along the lines of Reply 'YES' to let our Wine Genie build a custom case for your personal taste buds. I thought great, I've got a fair bit of credit in my account and I'm interested in what the algorithm will pick for me, so I replied 'YES'.Nowhere in the email did it say this was essentially a whole new subscription, except in a vague P.S. Nowhere in the email did it specify a price. I just received an email a few days later with a bunch of Sales spiel and a sheepish 'there may be a slight issue with your card' when they attempted to charge it for an amount I still don't know.Like many companies they're very keen to hold on to subscribers, so will offer all manner of vouchers and discounts to keep you. But beware, they're not above essentially conning you into paying more later down the line. Unless you don't care about, transparency, value for money, or creeping subscription prices, would recommend avoiding them.
NakedWines	GB	The club has become too commercially orientated	17 September 2023	Rated 2 out of 5 stars	We have had some nice wines but unfortunately I have had several problems with deliveries. The delivery company Yodel seem to think that if they can drop the wines outside someones house in the general area that is good enough. How can they take a photo of the delivery when the house number is clearly in view and doesn't match the correct delivery address? And then provide that as proof of delivery?  Other delivery problems include missed delivery days, not left in the correct 'safe place' and (apparently) broken bottles meaning a further delayed delivery. Along with these problems there are the recent increases in prices of wine and delivery minimum spend has increased and  a specific day can no longer be specified without payment. I also feel that the club ethos of the company has diminished and it now feels more of a commercial enterprise. Overall I am no longer happy enough with the service to continue subscribing and will buy my wines elsewhere.
NakedWines	GB	Good prices and decent wine	19 August 2023	Rated 5 out of 5 stars	Good prices and decent wine. Delivery has always been on time. Will continue to purchase my wine here again.
NakedWines	GB	Great wine, great service and great knowledge.	13 July 2023	Rated 5 out of 5 stars	I love Naked Wines. The choice of wines are fantastic and there is good interaction with the company and producers. I don't but as often as I did as I am trying to be a good boy and not drink so much wine in the week when I have to work the next day. I would not hesitate to recommend to anyone.
NakedWines	GB	Naked wines have a great choice of…	01 June 2023	Rated 5 out of 5 stars	Naked wines have a great choice of wines, they tell you when your delivery is due and it arrives on time. We haven't had a disappointing wine yet and the monthly money you save up with them helps support smaller wine producers around the globe. Fantastic.
NakedWines	GB	Every order of wine I've purchased  has…	13 May 2023	Rated 5 out of 5 stars	Every order of wine I've purchased  has been delivered  earlier  than said it would  be.  great wine never had a bad one best wine company  around tried couple of other wines company's  like virgin and took five weeks for wine to come as there delivery  company   mislaid  wine . Naked wine is the one to buy from if you want good wine
NakedWines	GB	Quick response to problem ordering.	21 July 2023	Rated 4 out of 5 stars	Wasted my time and money registering as an Angel and expecting to be able to order wine. However it seems they do not want my business. No response to emails.All sorted now and swift response from Naked wines.
NakedWines	US	I am stunned at the negative reviews	18 February 2023	Rated 5 out of 5 stars	I am stunned at the negative reviews!  The wines are excellent and fairly, if not generously priced.  My deliveries always arrive within a day or two, well packaged.  I agreed to have a monthly charge on my card, I was not blindsided by this, nor was I coerced in any way - I simply read and understood the offer.  No hidden fees, no hard sell, clear pricing, and very pleasant emails with special offers.
NakedWines	GB	Good wine at a decent price at a time…	01 March 2023	Rated 5 out of 5 stars	Good wine at a decent price at a time when supermarket offerings are creeping up. Delivered when they say it will be. But it's a bigger experience than that. You help small producers to survive, in return they tell you about their wines, what's happening in their vineyards, maybe just a great shot of the sunrise. If you respond a conversation starts. (I have an open invitation to lunch in Spain!) It's a community, there's no hard sell. Works for me!
NakedWines	GB	Placement of first order	29 August 2023	Rated 5 out of 5 stars	Pending receipt and tasting of wine, the online experience so far has been good.
NakedWines	GB	Friendly efficient service as usual.	16 March 2023	Rated 5 out of 5 stars	Staff are easy to contact by phone and are friendly and helpful. Wines are good to very good, for the price.  It’s a worthy enterprise supporting small wine makers starting out with a passion for good wine. To those reviewers here complaining about having to subscribe on a monthly basis, please note you do keep the money, it’s still yours, it mounts up until you want to order a case.  There is no pressure or time limit on your spending.
NakedWines	NG	I got a good discount on a case of wine and cancelled my subscription effortlessly	09 May 2023	Rated 5 out of 5 stars	I got a good discount on a case of wine I ordered for my husbands birthday. I was abit disappointed that with did not arrive on time but that was partly my fault. its said delivery in 1 to 4 days, it was derived on day 4. However the wine was good. I did not realise I had become and Angel by accepting the discount vouchers, I had no intentions of becoming an Angel. I am giving a high positive review because of the ease at which I was able to cancel the Angel subscription. it's usually a nightmare to cancel this online implied subscription. Nakedwines should go one step further and ask people if the want to join rather than add them automatically.
NakedWines	AU	CUSTOMER SERVICE EXEMPLIFIED Naked have a unique concept to assist…	12 March 2023	Rated 5 out of 5 stars	Naked have a unique concept to assist small boutique wineries. They have fantastic vignerons producing great wines. The communication from Naked and interaction with the winemakers is exceptional. My favourites are Cabernet Sauvignon from Coby Ludwig with his Lovers Grave and Gary Stokes and his My Other Self range. The Small & Small Sauvignon Blanc from the Marlborough is my pick of the whites. Thanks Naked - Gary Justin
NakedWines	GB	The Website is very intuitive	08 July 2023	Rated 5 out of 5 stars	The Website is very intuitive, good range with some videos to explain all about the wine and the farms the are produced. Also i can defiantly say that the wine Angles give good discounts to that of any stores.
NakedWines	GB	Excellent company	25 May 2023	Rated 5 out of 5 stars	Excellent company. Fantastic customer service. Had a bit of trouble with an order that was not actually mine and sorted quickly and with generosity. You can always tell huge amounts about a company from the way they resolve problems - this was top customer service. Thank you. Highly recommended company
NakedWines	GB	Even when you leave, they are great!	21 March 2023	Rated 5 out of 5 stars	Sadly, I just cancelled my Naked Wines subscription after many years, as I am leaving the UK. Cancelling was very easy and took less than 5 minutes. They refunded my outstanding balance.Throughout the time I've been with Naked Wines, they have been easy and pleasant to deal with. I would definitely renew upon return to the UK.
NakedWines	GB	Great wines at good prices	18 April 2023	Rated 5 out of 5 stars	Great wines at good prices - massive selection so nice to try different grapes - super helpful team and special offers. Really nice to hear stories from the vineyards and wine makers. Thoroughly recommend them
NakedWines	GB	Really impressed that the wine is…	01 May 2023	Rated 5 out of 5 stars	Really impressed that the wine is fabulous but also when needing to pause, there were no quibbles about stopping the monthly payments. My only gripe is the yodel delivery service used but it does seem they took feedback on board last Xmas and now swapped. Great work. Kat skeavington
NakedWines	GB	5 Star Service	20 March 2023	Rated 5 out of 5 stars	I got a case of their wines at a discounted rate by using a discount voucher of £75 to try them, having been a long standing Laithwates customer. The wines were mostly good to very good and I certainly think I will be able to fine tune a selection to my taste when I buy again.I'm not a fan of the £25 a month scheme so called them to opt out of it, expecting a battle, but was really pleasantly surprised by the level of customer service, hence the 5 star review. No hassle, no long forms or attempt to make it difficult to leave, just a simple conversation and that was it. 100% I shall be back to buy a case or 2 when I'm ready.
NakedWines	GB	I don’t usually write reviews but after…	22 May 2023	Rated 5 out of 5 stars	I don’t usually write reviews but after seeing some negative comments recently I just wanted to share my experience with Naked wines.  My wife has been an Angel for years, the service is excellent and the knowledge of the staff who have recommended wine to us has been fantastic. The wines are exceptional and we have not had a bad one yet, far superior quality than the supermarket wine we used to buy. I’m so impressed I’ve become an Angel myself😀
NakedWines	ES	Love them as a company	31 May 2023	Rated 5 out of 5 stars	Love them as a company . Most professional too. Great , easy website to navigate . No hidden costs. Fab wine . Highly recommend them. Everyone who likes wine should join! .
NakedWines	GB	Worlds best wine company	26 May 2023	Rated 5 out of 5 stars	I have only the highest praise for naked wines, it is so refreshing to purchase great wines from a company whose ethics and ethos are so very good and decent, in an ever darker world this sort of business model must be supported, their staff who are always so helpful and kind, real actual human beings on the other end of the phone, and a no quibble replacement on any bottle of wine you do not like, Incredible!! just incredible!! I raise a glass to your continued success
NakedWines	GB	Awesome	18 February 2023	Rated 5 out of 5 stars	Had a great time with Naked Wines - used it for many years and never any issue, got great wines!But what impressed me the most is that I just decided to cancel the subscription - not because I didn't like them but because I simply have too many bottles and haven't been drinking much anymore - and I must say I'm really impressed that they made it a super smooth, simple process including a straight forward option to return credits I had. I wish all companies did this! Kudos for a really great way to treat your customers, to the very end. Will definitely return when my stash is gone ;-)
NakedWines	GB	I decided to stop my Naked wine account…	13 March 2023	Rated 5 out of 5 stars	I decided to stop my Naked wine account some time ago (nothing to do with the Company), but something went wrong.  When my credit card expired, the account became dormant so they sent me wine to the value of my account.  I queried this and said I’d prefer the money back.  They have excelled with truly exceptional customer service.  The wine collected free of charge, lots of friendly emails, they cancelled the account, all I had to do was upload my details for the refund.  I would recommend them 100%
NakedWines	GB	We've used Naked wines for the last 3…	01 April 2023	Rated 5 out of 5 stars	We've used Naked wines for the last 3 years and had a great experience. The wines are always delicious, I don't think we've had a single one we didn't like. I like the flexibility of paying in a fixed amount every month and then cashing it in whenever I'm ready. We often get free bottles added to our basket, and once it had been a while since we ordered so they contacted us and put together a bespoke crate of wines according to our tastes recorded in our wine profile. Had one issue (our fault) where the crate went to the wrong address, and had a new one delivered to us within a matter of days. Options to pause for a couple of months which we've used a few times when we have plenty of wine left or are a bit short on cash. We're leaving the UK for a while so have had to cancel now, but when we get back I'm sure we'll sign up again :)
NakedWines	GB	Fantastic service	20 July 2023	Rated 5 out of 5 stars	Fantastic service, great value for money. Love the quality of the wines. Delivery is always prompt.Would highly recommend if you love your wines.
NakedWines	GB	I have subscribed for a few months and…	13 February 2023	Rated 5 out of 5 stars	I have subscribed for a few months and am more than happy with the service. I feel that their strategy or processes are transparent and it's very easy /seamless to change (or even cancel) the monthly subscription with no heavy sales pitch or coercion to continue. Some years ago, before I knew anything about Naked, we had a mis-delivered case of wine to our address. We were very honest and contacted them. They couldn't have been more helpful and told us to take any bottle and to leave the rest out for collection. Sure enough a delivery driver turned up as promised. I think this reflects their 'niceness' to customers and it is one of the reasons I have now subscribed (along with an incentive via a friend!).
NakedWines	GB	Very easy website navigate and use	11 August 2023	Rated 5 out of 5 stars	Very easy website navigate and use, quick delivery dates too. Great special deals and offers
NakedWines	GB	I’ve been a massive fan of Naked Wines…	05 April 2023	Rated 5 out of 5 stars	I’ve been a massive fan of Naked Wines for some time now and I’ve always recommend them to our guests when we host our blind wine tasting evenings - and of course we always use naked wines for our entertaining evenings and they never disappoint! Great to order from a company we can rely on! Many thanks Carl The Wine Suite 🍷
NakedWines	GB	Top red wine & customer support	02 February 2023	Rated 5 out of 5 stars	I've changed this review from 1 to 5 stars as the replies from Naked WInes were prompt and all good but got lost in my Spam folder. So my mistake - 5 starts covers the customer service and great red wine selection (in particular)
NakedWines	GB	I do not understand the negative…whats not to like	12 June 2023	Rated 5 out of 5 stars	I do not understand the negative comments about Naked Wines. The model seems great to me. I pay £30 per month and then order a case every quarter, adding a bit more in at Xmas. Always nice and well priced wines (the only bad one bottle was a free large bottle at Xmas - so no complaints there). Easy to order, lots of choice, always turns up on time. Brilliant.
NakedWines	GB	First class quality wine delivered to you door	28 April 2023	Rated 5 out of 5 stars	Been a customer for years and have had many cases and special offers. Easily the best wine we've had, much higher quality than the usual shop bought stuff. The mixed cases are great for trying new wines and the Xmas hamper is a must. The angel scheme is great idea and makes the cases more affordable. Only ever had to contact them a couple of times and the service was spot on.
NakedWines	GB	Used this service for a few years now…	14 August 2023	Rated 5 out of 5 stars	Used this service for a few years now good wines no hassel , good prices. If you really don't like a wine they will swop any problems they deal with.
NakedWines	GB	Great wine and customer service and I…	25 June 2023	Rated 5 out of 5 stars	Great wine and customer service and I am only ending as moving back overseas out of the UK after being with them for a few years...Highly recommended..
NakedWines	GB	Have been with Naked Wines for years…	24 March 2023	Rated 5 out of 5 stars	Have been with Naked Wines for years and I cannot speak more highly. Fabulous selection of wines, very friendly and helpful staff and wonderful opportunity to experience some excellent wines.  I save up for the Christmas Box each year!
NakedWines	US	Unbelievable customer service	31 January 2023	Rated 5 out of 5 stars	Unbelievable customer service! We have received two prior shipments of wine and have been pleasantly impressed. We placed a third order but immediately after placing the order we realized we forgot to change the delivery address since we recently moved. We got in an online chat to change the delivery address and emailed the issue to them. Unfortunately our order was delivered to our old address. Errors were made at both ends but Naked Wines are shipping us a replacement order for no extra charge. I'm almost embarrassed by their generosity but it certainly wins me over as loyal customer.
NakedWines	GB	try something different…	14 March 2023	Rated 5 out of 5 stars	if you'd like to try something different...give Naked a try.Wines you just don't find anywhere else, very helpful ratings system, swift and reliable delivery service (Yodel)
NakedWines	GB	Just received my delivery	31 March 2023	Rated 5 out of 5 stars	Just received my delivery, thank you. Order always left as per delivery instructions and on the day it’s expected. Been a member now for well over 10 yrs and have always had great wines and excellent customer service.
NakedWines	GB	EXCELLENT HIGH QUALITY WINES AT GREAT PRICES WITH ACE APP AND PERSONAL SERVICE	27 January 2023	Rated 5 out of 5 stars	JUST FANTASTIC! Been using for sometime, and at the beginning had running with Virgin wines and other providers. Naked Wines are by FAR the best, the wines are great, both in quality and price.
NakedWines	GB	Excellent customer service and value	14 July 2023	Rated 5 out of 5 stars	Love Naked Wines customer service and everything they stand for. Great value for money and love supporting independent winemakers.
NakedWines	GB	Excellent wine	06 March 2023	Rated 5 out of 5 stars	Excellent wine. Delivery good. Cost is fair I feel. A number of negative reviews here don't really appreciate what this company is about.Basically it's a wine clubYou pay £20 ( or what you choose) per month When you have enough in your account you order the wine you want.The up front cost every month goes to fund winemakers. If you decide not to buy the wine you can ask for your money to be returned.There is no automatic 3 monthly delivery - you only get the wine you want.If been a member for 3-4 years It suits are needs perfectly
NakedWines	GB	Just perfect every single time	01 June 2023	Rated 5 out of 5 stars	"There is literally nothing bad to say about them, regardless of how ""fussy"" some might be! I've been ordering from them for a few months - the orders have always been incredibly quick (for example, I ordered yesterday and the order arrived today, with no extra fees for delivery), they always follow my instructions and always contact me directly in case of any issues caused by the delivery company (which only happened once and they replaced my case, without even being asked!). The prices are amazing, wines come from small independent businesses and the website is so easy to use! Absolutely perfect experience every single time, friendly and professional team!"
NakedWines	GB	Customer service legend!	08 February 2023	Rated 5 out of 5 stars	I want to say a huge THANK YOU to Jen, whom I had the pleasure of speaking to today.Honestly the best customer service I have EVER had from ANY company.She is honestly a great CS person to have working for you! She was personable, attentive, and very kind.A million thanks again Jen!
NakedWines	GB	Disappointing customer service	18 March 2023	Rated 4 out of 5 stars	We’ve had a few deliveries from Naked and they have arrived as stated and not yet found a wine we didn’t like.However our last delivery did not arrive in slot given so we were given another slot for the following day (late evening) It eventually arrived over an hour and a half late at 10.30pm. On contacting Naked to make them aware of this issue I was told that the delivery had arrived within the timescale the company worked to and it was up to me to make a complaint with the delivery company. Not what I was expecting from a company that had always turned out first class customer service
NakedWines	GB	What great customer service	14 March 2023	Rated 5 out of 5 stars	What great customer service A lovely refreshing change to have my requests met . Other companies would do well to follow their example .
NakedWines	GB	Good wine and a satisfactory outcome.	06 February 2023	Rated 4 out of 5 stars	Good wine but hugely overpriced. Read the small print before ordering. And don't fall for their special offers which according to my experience are not what they are made out to be. I ordered 18 bottles of wine but ended up with just 14 and they told me that included a surplus of £15 which was already on the account.The bottom line is I was offered 18 random bottles of bin-end wines and the line given was “to help the manager out”, but I have received just 14 bottles which included a £15 payment surplus on my account. So I have been swindled out of FOUR bottles of wine.* Since writing this revue the company has corrected the situation by supplying four more bottles of wine. Their swift response is appreciated and I have therefore upgraded my revue.
NakedWines	GB	No no and NO	08 September 2023	Rated 1 out of 5 stars	The website is hard to use. I got £80 discount but when choosing the wines upto £80 there is no discount. The way it works is that you spend like £100 and you will make £80 saving so the wine was originally £80. You cant just go and buy £80 worth of wine and pay nothing. No wonder so many of these discounts flying around every week. Discount disguised.
NakedWines	GB	Its a great concept to help the smaller…	13 April 2023	Rated 5 out of 5 stars	Its a great concept to help the smaller wineries.  Every bottle so far has been very good quality, so takes the uncertainty out of trying a new wine.
NakedWines	GB	A great Christmas wine treat,	16 December 2022	Rated 5 out of 5 stars	I was an Angel but had to drop out N/W were realy good about it. I still get offerd offers my latest being Christmas i had a 12 mixed box of great wines i paid for ! Given free was a 1ltr box of oh so good red 2 loely wine flutes and a magnum of wine all free . I say thats pretty 1st class service. All wines iv bourght in the last year have been good wines . Thankyou Naked Wine . M Hele Plymouth UK.
NakedWines	GB	Very easy to use site	23 August 2023	Rated 4 out of 5 stars	Very easy to use site , informative and hopefully good wine .
NakedWines	GB	Brilliant website and ordering system…	01 March 2023	Rated 5 out of 5 stars	Brilliant website and ordering system aided by fantastic e-marketing. The best! Oh and the wine is an absolute treat too!
NakedWines	GB	Good wines and good service	15 June 2023	Rated 5 out of 5 stars	We have been impressed with the wines that we have had from this company to date.   The delivery time and service have been excellent.
NakedWines	GB	Fab company	25 August 2023	Rated 5 out of 5 stars	Fab company , fab wines ,very reasonably priced
NakedWines	GB	Love Naked Wines 10/10	16 June 2023	Rated 5 out of 5 stars	Love Naked Wines, love the business model, love the products on sale and love the prompt & courteous delivery service 10/10.
NakedWines	GB	I have been with Naked Wines for over a…	02 March 2023	Rated 5 out of 5 stars	I have been with Naked Wines for over a decade and I have always found your staff to be helpful, courteous and good humoured
NakedWines	NL	Really bad batch of German whites	16 August 2023	Rated 2 out of 5 stars	Really bad batch of German whites, Germany has a wine quality system that works, and these guys tried to pick up  low by ranking quality wines but you could tell they had no idea. Also grape type is vital in a German wine and these were most mongrel. Like the England can't beat Germany in a penalty shootout out, foreign buyers can't find bargains in German wines the quality system is too good.
NakedWines	GB	Great  wines, delivery not so good	24 February 2023	Rated 4 out of 5 stars	Great  wines but now we only get your wine is being delivered today message, not very helpful.Used to get a delivery date, much better
NakedWines	GB	naked wine : great selection of world-class wines and service	02 April 2023	Rated 5 out of 5 stars	naked wine : brilliant selection and the option to order a trial case, which I was able to send to Scotland as a gift for friends
NakedWines	GB	Speedy delivery …	24 February 2023	Rated 5 out of 5 stars	Delivered 2 days after I  ordered..without paying a premium amazing......and customer service excellent ....and wine is fabulous
NakedWines	GB	Great wines and great service	01 March 2023	Rated 5 out of 5 stars	Great wines and great service, Delivery is always fast.. I look forward to receiving my latest case! Thanks Naked Wines
NakedWines	GB	Brilliant company to deal with	24 January 2023	Rated 5 out of 5 stars	Brilliant company to deal with, top notch wines, only had one wine I've never liked, and they compensated me straightaway.Very easy app to use.
NakedWines	GB	Great Wines and great community	15 February 2023	Rated 5 out of 5 stars	I’m not currently a Naked Wine ‘angel’ purely down to taking a break while tightening belts but I would go back.I wanted to leave a review having read the negative reviews that amazed me. People who do not read in full what naked wines are and what they do shouldn’t really be leaving reviews claiming they’ve been scammed! It is and always has been very clear that naked wines is a club where you pay a monthly amount of your choice and when you’re ready you buy your next case with the money you’ve paid in that’s what you do. Most cases are free delivery too.  Simple! Throughout my subscription I changed my monthly payment to suit my means. When I decided that sadly I need to hang up my wings for a while I simply let Naked Wines know and they refunded my account balance within 48hrs no hassle at all. With regards to the wines, they are great and they are nicer than equivalent value supermarket wines for sure with the discount. I’ve never had a terrible wine, some are amazingly some are just good. I’ve been refunded for wines NW decided weren’t their usual quality without me even contacting them so they do listen and clearly if enough members weren’t happy a blanket refund was given. I’ve had two ‘mix ups’ in my time with them and both resolved instantly with a quick call or email and on both occasion I received an account credit for the error as an apology. I couldn’t be happier with them and look forward to the remedial work on my house being complete so I can repurchase my wings!
NakedWines	GB	Beware of offers	17 August 2023	Rated 1 out of 5 stars	Naked wines sent me a personal e-mail offering a FREE bottle of wine, when I tried to redeemed this I was told sorry this was not really meant for you. With great reluctance they offered to let me have the bottle if I ordered  full case!! Their customer service team is an oxymoron as they are certainly not customer orientated. I now find that I can get just as good a wine  at a far better price from M&S
NakedWines	GB	Starts wells but quality drops as you stay, dissspointing. I as I used to trust them.	30 July 2023	Rated 3 out of 5 stars	Some of the wines provided were excellent, however when you place an order they will replace your selection with lesser wines but not reduce the charge ( if I want 14% 13 or 13.5 is not a replacement). And sadly I had 3 deliveries containing a bottle of what tasted like germolene, not wine. First bottle of germolene,I received a refund, the others were did not offer a means of refund,It seemed until I revisited my order,I was then offered the option for the bottle in question to ask for a refund (sadly after I posted my initial review). The refund was offered immediately onto my account. It seemed after the initial joining period, quality dropped. Sad as the initial wines were superb! After that only a few were. I have now cancelled my subscription.
NakedWines	GB	Customisable Perfection	25 April 2023	Rated 5 out of 5 stars	Lydia has helped me put together a fully customisable box, i was looking for Ports and Whiskeys instead of the conventional wine, and i am not disappointed to say the least. An Excellent Service and highly recommended.
NakedWines	GB	Excellent	17 April 2023	Rated 5 out of 5 stars	Have been with Naked wines for a year now. Excellent service and some interesting and delicious wines. Never had any delivery problems. Would definitely recommend.
NakedWines	GB	I really enjoyed the wines and the…	05 September 2023	Rated 5 out of 5 stars	I really enjoyed the wines and the service of the team. Thank you.
NakedWines	US	Customer service	23 August 2023	Rated 1 out of 5 stars	I have had extreme difficulty receiving my package and it has been delayed. Not the companies fault, however, when I reached out via phone to ask questions, the girl was VERY rude. I will no longer be purchasing here due to poor customer service.
NakedWines	US	Nice customer service where you can…	26 March 2023	Rated 5 out of 5 stars	Nice customer service where you can talk to real people who care rather than robots.
NakedWines	GB	If you like wine this good wine it's the best way…	07 September 2023	Rated 5 out of 5 stars	If you like wine this is the best way to try new wines.
NakedWines	GB	The wine quality is decent but they…	31 August 2023	Rated 2 out of 5 stars	The wine quality is decent but they have some really shady practices that force you to sign up monthly payment plans without your consent.
